code,time,row,column,row_2,column_2,id,tile_id,epsg,geometry,band,x,y,spatial_ref,blue,blue_mad,count,green,green_mad,meanwi,meanwi_mad,meanwi_stdev,mndwi,mndwi_mad,mndwi_stdev,ndwi,ndwi_mad,ndwi_stdev,nir08,nir08_mad,nir08_stdev,nirwi,nirwi_mad,nirwi_stdev,red,red_mad,swir16,swir16_mad,swir22,swir22_mad
cloud,2007/2009,62,30,31,64,031064,"31,64",32660,POINT (179.09991363560744 -8.627464387278522),1.0,731100.0,-954300.0,0.0,0.34700000286102295,0.12592250108718872,3.0,0.3483999967575073,0.060554999858140945,-0.014000000432133675,0.20604825019836426,0.3664752244949341,0.5882999897003174,0.35295993089675903,0.34435227513313293,0.5450000166893005,0.21069324016571045,0.3127589523792267,0.33970001339912415,0.13199999928474426,0.18064148724079132,-0.4526999890804291,0.12043461948633194,0.49100834131240845,0.3400000035762787,0.14957250654697418,0.2842000126838684,0.13095499575138092,0.25029999017715454,0.0939674973487854
cloud,2007/2009,62,30,31,64,031064,"31,64",32660,POINT (179.1007311598568 -8.624002589765682),1.0,731190.0,-953910.0,0.0,0.3521000146865845,0.28803500533103943,3.0,0.3483999967575073,0.05656750127673149,-0.24130000174045563,0.022184886038303375,0.3925316631793976,0.06769999861717224,0.032247863709926605,0.3176126480102539,-0.00419999985024333,0.006978502031415701,0.2125544399023056,0.3562999963760376,0.05211250111460686,0.1716332882642746,-0.4713999927043915,0.05134827643632889,0.5727027654647827,0.34880000352859497,0.3243899941444397,0.3244999945163727,0.029067499563097954,0.30090001225471497,0.01066999975591898
cloud,2007/2009,62,30,31,64,031064,"31,64",32660,POINT (179.09957700797534 -8.623667575397409),1.0,731070.0,-953880.0,0.0,0.3280999958515167,0.20289500057697296,3.0,0.3239000141620636,0.07746750116348267,-0.23829999566078186,0.01944354549050331,0.10750892013311386,0.0632999986410141,0.015390445478260517,0.15490204095840454,-0.002199999988079071,0.002839288441464305,0.010900774970650673,0.33970001339912415,0.0611874982714653,0.11219668388366699,-0.4526999890804291,0.06329966336488724,0.21159924566745758,0.320499986410141,0.19761499762535095,0.29429998993873596,0.059289999306201935,0.27160000801086426,0.03412749990820885
cloud,2007/2009,62,30,31,64,031064,"31,64",32660,POINT (179.0977496008297 -8.623571856951193),1.0,730860.0,-953880.0,0.0,0.266400009393692,0.03591499850153923,3.0,0.2653000056743622,0.026647500693798065,-0.08749999850988388,0.06118633598089218,0.4397996664047241,0.3221000134944916,0.20512567460536957,0.35317882895469666,0.1454000025987625,0.11798680573701859,0.3700893819332123,0.24869999289512634,0.002447499893605709,0.10968329757452011,-0.3203999996185303,0.004385866690427065,0.5112411379814148,0.24940000474452972,0.04815249890089035,0.17090000212192535,0.038830000907182693,0.1543000042438507,0.033330000936985016
cloud,2007/2009,62,30,31,64,031064,"31,64",32660,POINT (179.09858315496632 -8.627241046473562),1.0,730950.0,-954270.0,0.0,1.6022000312805176,0.0,3.0,0.3950999975204468,0.10724999755620956,-0.011300000362098217,0.23291100561618805,0.45874589681625366,0.5900999903678894,0.36621904373168945,0.34835731983184814,0.5478000044822693,0.33877328038215637,0.3597707748413086,0.38519999384880066,0.08285749703645706,0.19591237604618073,-0.5011000037193298,0.06933518499135971,0.6123843193054199,0.3840999901294708,0.21876250207424164,0.31940001249313354,0.09344500303268433,0.2822999954223633,0.06198500096797943
cloud,2007/2009,62,30,31,64,031064,"31,64",32660,POINT (179.0767825083168 -8.63858339953802),1.0,728550.0,-955530.0,0.0,0.9453999996185303,0.6567549705505371,2.0,0.9509000182151794,0.6512412428855896,-0.10909999907016754,0.029969891533255577,0.029969891533255577,0.3386000096797943,0.19793404638767242,0.19793404638767242,0.2705000042915344,0.20440414547920227,0.20440414547920227,0.4163999855518341,0.153889998793602,0.153889998793602,-0.48890000581741333,0.14446435868740082,0.14446435868740082,0.9416000247001648,0.6605774760246277,0.35440000891685486,0.12871375679969788,0.2782999873161316,0.0760512501001358
cloud,2007/2009,62,30,31,65,031065,"31,65",32660,POINT (179.19830508350063 -8.51237836395871),1.0,741990.0,-941640.0,0.0,0.19370000064373016,0.05395499989390373,3.0,0.17759999632835388,0.04908749833703041,-0.0430000014603138,0.12315171211957932,0.3318654000759125,0.39419999718666077,0.21557004749774933,0.255079060792923,0.03849999979138374,0.0668010264635086,0.23820477724075317,0.16439999639987946,0.07546000182628632,0.08912201970815659,-0.12470000237226486,0.17950239777565002,0.42578497529029846,0.17399999499320984,0.05544000118970871,0.0771000012755394,0.0685025006532669,0.045499999076128006,0.04331250116229057
cloud,2007/2009,62,30,31,65,031065,"31,65",32660,POINT (179.1952594049246 -8.520500798233849),1.0,741660.0,-942540.0,0.0,0.19699999690055847,0.11646249890327454,3.0,0.18860000371932983,0.08098749816417694,-0.050200000405311584,0.22106142342090607,0.48363423347473145,0.38359999656677246,0.22880469262599945,0.25839030742645264,0.04610000178217888,0.08840002864599228,0.394324392080307,0.1720000058412552,0.16233250498771667,0.15345433354377747,-0.14669999480247498,0.35372284054756165,0.5760046243667603,0.18400000035762787,0.12515249848365784,0.08399999886751175,0.07075750082731247,0.057500001043081284,0.052937500178813934
cloud,2007/2009,62,30,31,65,031065,"31,65",32660,POINT (179.19080309627125 -8.5288464573037),1.0,741150.0,-943440.0,0.0,0.3151000142097473,0.22624249756336212,3.0,0.3028999865055084,0.20586499571800232,-0.09059999883174896,0.08977409452199936,0.4096418619155884,0.7105000019073486,0.08581346273422241,0.16661810874938965,0.4620000123977661,0.23582904040813446,0.27896764874458313,0.28839999437332153,0.2711775004863739,0.23374812304973602,-0.38519999384880066,0.2579576373100281,0.6108523607254028,0.30219998955726624,0.25808748602867126,0.1273999959230423,0.11640749871730804,0.08399999886751175,0.07699999958276749
cloud,2007/2009,62,30,31,65,031065,"31,65",32660,POINT (179.1898413030367 -8.529867710743824),1.0,741060.0,-943560.0,0.0,1.6022000312805176,0.0,3.0,0.32260000705718994,0.2167550027370453,-0.08579999953508377,0.1187494769692421,0.39794549345970154,0.722000002861023,0.054947271943092346,0.1670243889093399,0.4674000144004822,0.2006058543920517,0.274258017539978,0.31459999084472656,0.26672250032424927,0.22883425652980804,-0.42160001397132874,0.21744272112846375,0.5948269963264465,0.3237000107765198,0.266447514295578,0.1386999934911728,0.11979000270366669,0.09130000323057175,0.08665250241756439
cloud,2007/2009,62,30,31,65,031065,"31,65",32660,POINT (179.19404113349418 -8.528958157033424),1.0,741510.0,-943470.0,0.0,0.2500999867916107,0.1778700053691864,3.0,0.2379000037908554,0.15320250391960144,-0.10679999738931656,0.007789004128426313,0.26021724939346313,0.6158000230789185,0.09923431277275085,0.09726537764072418,0.35850000381469727,0.0846346840262413,0.1749696284532547,0.22089999914169312,0.1809224933385849,0.2414644956588745,-0.2662000060081482,0.39059701561927795,0.4911622405052185,0.23409999907016754,0.17195749282836914,0.08399999886751175,0.06391000002622604,0.05270000174641609,0.04331250116229057
cloud,2007/2009,62,30,31,65,031065,"31,65",32660,POINT (179.18541705415785 -8.53602708689578),1.0,740550.0,-944250.0,0.0,0.8718000054359436,0.7303862571716309,2.0,0.27709999680519104,0.1150600016117096,0.04610000178217888,0.2969845235347748,0.2969845235347748,0.5293999910354614,0.18511471152305603,0.18511471152305603,0.19930000603199005,0.1957719773054123,0.1957719773054123,0.2298000007867813,0.15956875681877136,0.15956875681877136,-0.10700000077486038,0.39819708466529846,0.39819708466529846,0.866599977016449,0.7356112599372864,0.10909999907016754,0.08215624839067459,0.07320000231266022,0.05656750127673149
cloud,2007/2009,62,30,31,65,031065,"31,65",32660,POINT (179.18355758723774 -8.535277116424993),1.0,740370.0,-944160.0,0.0,0.8414000272750854,0.7608012557029724,2.0,0.8504999876022339,0.7516712546348572,0.36090001463890076,0.3220314681529999,0.3220314681529999,0.8230999708175659,0.05450286343693733,0.05450286343693733,0.6226999759674072,0.025843339040875435,0.025843339040875435,0.2126999944448471,0.19166125357151031,0.19166125357151031,0.0989999994635582,0.6182196140289307,0.6182196140289307,0.8321999907493591,0.7699862718582153,0.1080000028014183,0.10157124698162079,0.07199999690055847,0.06738875061273575
cloud,2007/2009,62,30,31,65,031065,"31,65",32660,POINT (179.158566993027 -8.550882577141723),1.0,737610.0,-945870.0,0.0,0.8263999819755554,0.7757750153541565,2.0,0.8309999704360962,0.7711275219917297,0.30070000886917114,0.4897688329219818,0.4897688329219818,0.7240999937057495,0.08174915611743927,0.08174915611743927,0.5317999720573425,0.1899675875902176,0.1899675875902176,0.3977000117301941,0.38806626200675964,0.38806626200675964,0.06970000267028809,0.7895700335502625,0.7895700335502625,0.8206999897956848,0.7814949750900269,0.17759999632835388,0.17117375135421753,0.09610000252723694,0.09391249716281891
cloud,2007/2009,62,30,31,65,031065,"31,65",32660,POINT (179.15712430317518 -8.550563453546367),1.0,737430.0,-945840.0,0.0,0.8288999795913696,0.7732587456703186,2.0,0.8478999733924866,0.7542974948883057,0.013000000268220901,0.2036040723323822,0.2036040723323822,0.728600025177002,0.06089483201503754,0.06089483201503754,0.2409999966621399,0.09877366572618484,0.09877366572618484,0.42980000376701355,0.35958999395370483,0.35958999395370483,-0.21490000188350677,0.5059818029403687,0.5059818029403687,0.840399980545044,0.7617637515068054,0.16500000655651093,0.1540687531232834,0.08290000259876251,0.07825125008821487
noise,2008,62,30,31,64,031064,"31,64",32660,POINT (179.05065063674286 -8.506414478714996),1.0,725730.0,-940890.0,0.0,1.6022000312805176,0.0,1.0,1.6022000312805176,0.0,-0.4259999990463257,0.0,0.0,0.5494999885559082,0.0,0.0,0.0,0.0,0.0,1.6022000312805176,0.0,0.0,-0.8519999980926514,0.0,0.0,1.6022000312805176,0.0,0.4657000005245209,0.0,0.26249998807907104,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.06070073695787 -8.502399662214822),1.0,726840.0,-940440.0,0.0,1.6022000312805176,0.0,1.0,1.6022000312805176,0.0,-0.15399999916553497,0.0,0.0,0.6136999726295471,0.0,0.0,0.3862000107765198,0.0,0.0,0.7092999815940857,0.0,0.0,-0.6941999793052673,0.0,0.0,1.6022000312805176,0.0,0.38339999318122864,0.0,0.2190999984741211,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.06791316181804 -8.483884187859333),1.0,727650.0,-938400.0,0.0,1.6022000312805176,0.0,1.0,1.6022000312805176,0.0,-0.11219999939203262,0.0,0.0,0.6635000109672546,0.0,0.0,0.4368000030517578,0.0,0.0,0.6279000043869019,0.0,0.0,-0.661300003528595,0.0,0.0,1.6022000312805176,0.0,0.3240000009536743,0.0,0.2143000066280365,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.0630371524914 -8.621546366774925),1.0,727020.0,-953610.0,0.0,0.2037999927997589,0.0,1.0,0.19259999692440033,0.0,-0.0771000012755394,0.0,0.0,0.05290000140666962,0.0,0.0,0.02410000003874302,0.0,0.0,0.1835000067949295,0.0,0.0,-0.17839999496936798,0.0,0.0,0.1860000044107437,0.0,0.17319999635219574,0.0,0.15889999270439148,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.0652172294205 -8.626477773650532),1.0,727260.0,-954180.0,0.0,0.1891999989748001,0.0,1.0,0.18160000443458557,0.0,-0.07109999656677246,0.0,0.0,0.0575999990105629,0.0,0.0,0.015599999576807022,0.0,0.0,0.17599999904632568,0.0,0.0,-0.15800000727176666,0.0,0.0,0.17589999735355377,0.0,0.16179999709129333,0.0,0.15160000324249268,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.07223241574738 -8.62826861170573),1.0,728040.0,-954360.0,0.0,0.2037999927997589,0.0,1.0,0.19990000128746033,0.0,-0.0575999990105629,0.0,0.0,0.07810000330209732,0.0,0.0,0.05299999937415123,0.0,0.0,0.17980000376701355,0.0,0.0,-0.16820000112056732,0.0,0.0,0.18770000338554382,0.0,0.17090000212192535,0.0,0.15399999916553497,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.0721439936293 -8.622583086321914),1.0,728040.0,-953730.0,0.0,0.2168000042438507,0.0,1.0,0.2054000049829483,0.0,-0.061000000685453415,0.0,0.0,0.11180000007152557,0.0,0.0,0.05620000138878822,0.0,0.0,0.1835000067949295,0.0,0.0,-0.17829999327659607,0.0,0.0,0.19439999759197235,0.0,0.16410000622272491,0.0,0.1420000046491623,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.06309364989954 -8.605488008090003),1.0,727050.0,-951840.0,0.0,0.21199999749660492,0.0,1.0,0.20360000431537628,0.0,-0.0925000011920929,0.0,0.0,0.04259999841451645,0.0,0.0,0.02199999988079071,0.0,0.0,0.19480000436306,0.0,0.0,-0.2071000039577484,0.0,0.0,0.19439999759197235,0.0,0.18700000643730164,0.0,0.15889999270439148,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.06051854648095 -8.607101907910723),1.0,726780.0,-952020.0,0.0,0.2037999927997589,0.0,1.0,0.1889999955892563,0.0,-0.07169999927282333,0.0,0.0,0.04340000078082085,0.0,0.0,0.024900000542402267,0.0,0.0,0.17980000376701355,0.0,0.0,-0.16830000281333923,0.0,0.0,0.18940000236034393,0.0,0.17319999635219574,0.0,0.15889999270439148,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.0544948197173 -8.60807705728678),1.0,726090.0,-952140.0,0.0,0.21199999749660492,0.0,1.0,0.19449999928474426,0.0,-0.09440000355243683,0.0,0.0,0.025800000876188278,0.0,0.0,0.008799999952316284,0.0,0.0,0.19110000133514404,0.0,0.0,-0.19779999554157257,0.0,0.0,0.19269999861717224,0.0,0.18469999730587006,0.0,0.17329999804496765,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.05441351644723 -8.603648644012974),1.0,726090.0,-951630.0,0.0,0.19580000638961792,0.0,1.0,0.1835000067949295,0.0,-0.07909999787807465,0.0,0.0,0.05570000037550926,0.0,0.0,0.010099999606609344,0.0,0.0,0.17980000376701355,0.0,0.0,-0.16840000450611115,0.0,0.0,0.18440000712871552,0.0,0.16410000622272491,0.0,0.1467999964952469,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.05897753241769 -8.603509948203405),1.0,726600.0,-951630.0,0.0,0.19249999523162842,0.0,1.0,0.1835000067949295,0.0,-0.06859999895095825,0.0,0.0,0.048700001090765,0.0,0.0,0.02070000022649765,0.0,0.0,0.17599999904632568,0.0,0.0,-0.15800000727176666,0.0,0.0,0.1843000054359436,0.0,0.1664000004529953,0.0,0.14920000731945038,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.05397364920813 -8.601936599708644),1.0,726060.0,-951450.0,0.0,0.21040000021457672,0.0,1.0,0.20180000364780426,0.0,-0.10409999638795853,0.0,0.0,0.03200000151991844,0.0,0.0,0.007899999618530273,0.0,0.0,0.19859999418258667,0.0,0.0,-0.21629999577999115,0.0,0.0,0.19779999554157257,0.0,0.18930000066757202,0.0,0.15889999270439148,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.07167697681464 -8.635657701236177),1.0,727980.0,-955200.0,0.0,0.1664000004529953,0.0,1.0,0.16329999268054962,0.0,0.021900000050663948,0.0,0.0,0.2290000021457672,0.0,0.0,0.08269999921321869,0.0,0.0,0.13830000162124634,0.0,0.0,-0.03869999945163727,0.0,0.0,0.14569999277591705,0.0,0.10239999741315842,0.0,0.09380000084638596,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.07151017143423 -8.636658653520437),1.0,727950.0,-955290.0,0.0,0.1597999930381775,0.0,1.0,0.16689999401569366,0.0,0.055399999022483826,0.0,0.0,0.2720000147819519,0.0,0.0,0.12160000205039978,0.0,0.0,0.1307000070810318,0.0,0.0,-0.010700000450015068,0.0,0.0,0.14239999651908875,0.0,0.09549999982118607,0.0,0.08169999718666077,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.06054648215056 -8.60695889268439),1.0,726780.0,-952020.0,0.0,0.2037999927997589,0.0,1.0,0.1889999955892563,0.0,-0.07169999927282333,0.0,0.0,0.04340000078082085,0.0,0.0,0.024900000542402267,0.0,0.0,0.17980000376701355,0.0,0.0,-0.16830000281333923,0.0,0.0,0.18940000236034393,0.0,0.17319999635219574,0.0,0.15889999270439148,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.06022192819182 -8.63845531958181),1.0,726720.0,-955500.0,0.0,0.18440000712871552,0.0,1.0,0.17059999704360962,0.0,-0.06509999930858612,0.0,0.0,0.0478999987244606,0.0,0.0,0.006300000008195639,0.0,0.0,0.16840000450611115,0.0,0.0,-0.13650000095367432,0.0,0.0,0.16760000586509705,0.0,0.1550000011920929,0.0,0.15399999916553497,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.06066772845887 -8.635952779214152),1.0,726780.0,-955230.0,0.0,0.20059999823570251,0.0,1.0,0.1907999962568283,0.0,-0.08950000256299973,0.0,0.0,0.05469999834895134,0.0,0.0,0.009200000204145908,0.0,0.0,0.18729999661445618,0.0,0.0,-0.1881999969482422,0.0,0.0,0.18940000236034393,0.0,0.17100000381469727,0.0,0.16130000352859497,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.05964896148643 -8.636043974736534),1.0,726660.0,-955230.0,0.0,0.1615000069141388,0.0,1.0,0.148499995470047,0.0,-0.014999999664723873,0.0,0.0,0.07599999755620956,0.0,0.0,0.022199999541044235,0.0,0.0,0.1421000063419342,0.0,0.0,-0.05220000073313713,0.0,0.0,0.14069999754428864,0.0,0.1274999976158142,0.0,0.1251000016927719,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.05834215564454 -8.63596527612611),1.0,726510.0,-955230.0,0.0,0.17949999868869781,0.0,1.0,0.16509999334812164,0.0,-0.06199999898672104,0.0,0.0,0.024399999529123306,0.0,0.0,0.0013000000035390258,0.0,0.0,0.1647000014781952,0.0,0.0,-0.12540000677108765,0.0,0.0,0.16419999301433563,0.0,0.15719999372959137,0.0,0.15639999508857727,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.05825970545567 -8.64193749729025),1.0,726510.0,-955890.0,0.0,0.1891999989748001,0.0,1.0,0.1761000007390976,0.0,-0.07880000025033951,0.0,0.0,0.03530000150203705,0.0,0.0,0.0003000000142492354,0.0,0.0,0.17599999904632568,0.0,0.0,-0.15800000727176666,0.0,0.0,0.17589999735355377,0.0,0.16410000622272491,0.0,0.15889999270439148,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.10532203786275 -8.645224654153479),1.0,731670.0,-956280.0,0.0,0.1956000030040741,0.0,1.0,0.18150000274181366,0.0,-0.08150000125169754,0.0,0.0,0.0575999990105629,0.0,0.0,0.004999999888241291,0.0,0.0,0.17970000207424164,0.0,0.0,-0.1680999994277954,0.0,0.0,0.1808999925851822,0.0,0.16169999539852142,0.0,0.15880000591278076,0.0
cloud,2008,62,30,31,64,031064,"31,64",32660,POINT (179.1031183703617 -8.646508233798299),1.0,731430.0,-956400.0,0.0,0.2004999965429306,0.0,1.0,0.18700000643730164,0.0,-0.094200000166893,0.0,0.0,0.05849999934434891,0.0,0.0,-0.0005000000237487257,0.0,0.0,0.18719999492168427,0.0,0.0,-0.18799999356269836,0.0,0.0,0.1842000037431717,0.0,0.1662999987602234,0.0,0.16120000183582306,0.0
